UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Spectral_Cluster
12.833653,11.150262,4.43945,6.8000445,5.2272177,4.996313,5.0387535,4.4388547,3.0056915,5.181205,6.809685,4.3520827,4.1755176,5.493133,2.0768862,1.8393697,5.0054927,4.2713394,1.4954805,3.7726088,3
12.968865,10.460494,4.3614426,6.0855656,4.8038282,5.630821,5.1404486,5.715251,4.705001,4.8111753,6.5668054,4.8374596,4.883225,5.7599373,2.263292,2.2724047,4.5922313,4.1094656,1.6628993,3.2084897,0
13.07255,10.663162,4.2900276,6.4623876,4.466885,5.9997206,5.318333,5.935301,5.0465417,4.6331973,6.227567,4.7383323,4.9452906,6.289795,1.8878624,1.9035691,4.38029,3.8194551,0.9761837,2.7082436,0
12.661731,6.405192,4.3171153,5.4285307,5.1925755,4.7001877,4.968194,5.348619,3.8245897,4.87682,6.26156,5.4776273,4.7927647,5.414065,2.425848,2.508959,5.078508,5.15703,2.5876687,3.1481411,4
12.703411,7.0550604,4.4205813,5.4520316,5.17891,4.746935,5.0587068,5.207925,3.7347808,4.9186997,6.2039595,5.3008766,4.87163,5.4849267,2.4542468,2.5217655,5.0327497,4.991084,2.6641693,3.2214458,4
12.895126,10.725956,4.5747895,5.60793,4.809965,5.889261,5.163261,5.7841053,5.1938224,4.842011,6.532211,4.4706864,5.190906,6.0549035,2.7288954,2.762757,4.5731974,4.188298,2.3541436,3.7230315,0
13.041184,10.646652,4.3625236,6.192433,4.7620506,5.654791,5.160399,5.767611,4.726302,4.76434,6.4865,4.8789196,4.8617835,5.815614,2.1371844,2.15322,4.524464,4.0174417,1.4637474,3.0457008,0
12.658294,6.5279026,4.3384686,5.4236126,5.192672,4.722967,4.9801283,5.3069634,3.8209221,4.895222,6.2675834,5.4119167,4.8060513,5.4405665,2.4580917,2.5326025,5.07772,5.128364,2.6277924,3.2085938,4
12.975957,10.126688,4.3540673,6.5259223,4.5724506,5.4189663,5.5745606,5.1478086,3.676843,4.838639,5.992815,4.776268,5.0026784,5.988196,1.7396923,1.7415694,4.5958467,3.8234863,1.3236799,2.5182385,3
12.779888,10.514005,4.231718,6.824157,4.969138,5.2137575,5.1395574,4.7719674,3.3588104,5.0823536,6.784303,4.514436,4.335316,5.5571814,1.9602559,1.775238,4.935518,4.2049203,1.2405869,3.4223552,3
12.937866,10.210305,4.4787664,6.4130683,4.7590528,5.2162647,5.5273137,4.843225,3.342526,4.950198,6.0333633,4.658201,4.942444,5.8806753,1.9007583,1.8653066,4.7061977,3.9422057,1.6729147,2.8308766,3
-4.543849,4.2864337,3.171854,2.1194758,5.4946904,5.3053703,3.2560313,5.6936164,5.3065014,4.0977573,7.7554107,1.7350883,7.525706,8.330979,5.608185,4.2128725,3.636979,2.2657635,4.4805574,5.06285,2
12.929585,10.8303385,4.578348,5.645199,4.764106,5.9446416,5.1853056,5.8366566,5.266517,4.813274,6.4798684,4.4615407,5.209532,6.115359,2.681951,2.7213638,4.5194106,4.124113,2.26971,3.6478493,0
12.67057,6.666915,4.3220572,5.5246263,5.179072,4.7265325,4.9924808,5.2846518,3.76941,4.896813,6.271827,5.401853,4.7632256,5.439741,2.3895311,2.4533918,5.074632,5.0917435,2.507387,3.1619258,4
13.029631,10.429778,4.3407183,6.3457766,4.4103394,5.7840786,5.579032,5.633975,4.4391074,4.7165623,6.0155287,4.7890043,5.2136455,6.145119,1.8482891,1.9128486,4.422013,3.69061,1.3110347,2.47086,0
12.989925,10.5630665,4.420662,6.7477875,5.019621,4.9744916,5.249478,4.697784,3.061289,5.005238,6.352203,4.7455454,4.4415274,5.6121736,1.7726628,1.6513023,4.818637,4.095487,1.2940328,3.0158346,3
12.988085,10.647207,4.571987,5.600147,4.382668,6.358791,5.4648848,6.2033753,5.822513,4.6356816,6.0511966,4.4390507,5.605329,6.6250906,2.5322907,2.6659126,4.291276,3.852002,2.0732396,3.1366658,0
12.920935,10.792204,4.6450605,5.510608,4.7633786,5.936412,5.2415743,5.7967625,5.238783,4.8272505,6.402284,4.430068,5.328766,6.1494555,2.761244,2.8197348,4.516939,4.1179566,2.4743989,3.6731575,0
13.015052,10.468543,4.4601297,6.207876,4.3647995,5.9477124,5.6410174,5.6207004,4.6448803,4.7007914,5.8463473,4.5670633,5.351987,6.452388,1.984137,2.043452,4.3834066,3.6926956,1.5242875,2.600856,0
12.908597,11.221878,4.43592,6.681259,4.9960613,5.0953903,5.277728,4.616247,3.1057816,5.1122565,6.557824,4.4923806,4.5387926,5.5374284,1.9802268,1.8349142,4.837348,3.9932327,1.5124037,3.3546462,3
12.796629,10.852518,4.307376,6.866928,5.1726513,5.1285415,4.948645,4.669673,3.3175669,5.119978,6.940241,4.4191833,4.086617,5.513908,2.0490866,1.8104354,5.0043864,4.3424964,1.2641469,3.7430325,3
12.867232,11.000295,4.420207,6.687628,5.1785808,4.9811034,5.078034,4.5756025,3.079597,5.142752,6.754595,4.5168395,4.2938924,5.419745,2.0618587,1.8754275,4.9507704,4.2246337,1.533706,3.5990975,3
12.848906,11.164598,4.4861383,6.7712336,5.173443,5.053469,5.1167774,4.424642,3.0171003,5.153116,6.677701,4.2984495,4.2700896,5.610644,2.070039,1.8414887,4.962341,4.204549,1.5363894,3.6977673,3
13.0675,10.593291,4.386218,6.361367,4.442662,5.9260573,5.4711742,5.744556,4.783197,4.6674237,6.012963,4.6764064,5.1176534,6.359612,1.9017564,1.9364141,4.3841457,3.7607648,1.2217692,2.6318448,0
12.908803,11.166147,4.5326905,6.3464856,5.1452713,5.1274357,5.113827,4.8038526,3.4849045,5.0958376,6.6808434,4.5144343,4.5544086,5.4914365,2.2717164,2.147516,4.8490243,4.1743374,1.8823178,3.6624577,3
13.011968,10.370484,4.323877,6.4741483,4.812387,5.2685165,5.2924247,5.268356,3.7867496,4.87395,6.377586,4.95739,4.744383,5.608809,1.8647887,1.847264,4.656119,3.9848676,1.3346163,2.7953823,3
12.892866,9.676973,4.0313296,6.541567,4.717442,5.6346364,5.018891,5.8582525,4.7103686,4.7492647,6.7541265,5.047933,4.5310216,5.693428,1.9173983,1.891188,4.675605,4.238989,0.9201797,2.9182334,0
12.856801,10.49977,4.15485,6.9076567,4.6223087,5.560841,5.338669,5.1271915,3.8227007,4.913079,6.492207,4.5480866,4.593788,5.91747,1.7452319,1.6279029,4.715997,3.9378245,0.88139397,2.9375105,3
12.95203,10.99801,4.6239576,5.662727,4.731202,5.934748,5.2686095,5.752535,5.141638,4.8254337,6.369649,4.4116893,5.273011,6.157842,2.6431026,2.684574,4.486953,4.0275335,2.2898107,3.5741673,0
12.84772,11.12303,4.3110948,6.769067,4.858581,5.4795446,5.192651,4.9449663,3.7620487,5.019904,6.696042,4.352684,4.484271,5.802026,2.0204282,1.8513284,4.793634,4.0357704,1.2356697,3.4546602,3
13.040063,10.823312,4.3809204,6.3547645,4.787989,5.519661,5.2285213,5.4964566,4.2980866,4.826303,6.4433813,4.819627,4.8033733,5.769186,2.0284653,2.0148678,4.571551,3.953512,1.4017965,3.0011122,0
12.871939,10.455772,4.182926,6.5856805,4.5744147,5.8083663,5.2883954,5.533607,4.498593,4.8244486,6.5303283,4.596082,4.78235,5.9965744,1.9717375,1.9078051,4.6176395,3.9604893,1.1047119,3.0204816,0
-4.4124575,4.463143,3.433468,1.6717049,5.4678936,5.0863156,3.3186402,6.0183554,4.95626,3.7642736,8.020047,1.6521553,7.5167985,8.131119,5.663871,4.217092,3.7234478,1.9267292,4.0522146,5.3257093,2
12.794928,8.292953,4.27032,5.9627404,4.921466,5.209838,5.0896616,5.474861,4.191343,4.834731,6.3607435,5.100408,4.757793,5.7109866,2.1987956,2.2191086,4.849342,4.6160426,1.8627844,3.0755808,4
12.990293,10.029706,4.2926183,6.5971026,4.6189356,5.3746405,5.472179,5.2257085,3.7255824,4.820939,6.0946646,4.882541,4.8658037,5.905306,1.6876101,1.683522,4.614258,3.895325,1.1658884,2.5094562,3
-4.594362,4.2564692,3.137923,2.1909626,5.327847,5.4331226,3.3752217,5.5444117,5.305488,4.223927,7.7036915,1.5681384,7.4298677,8.328786,5.770393,4.23705,3.4504492,2.0398593,4.5012956,5.020101,2
12.894002,10.7694025,4.371825,6.3301206,4.9400635,5.4270887,5.1181216,5.253178,4.097747,4.962432,6.708243,4.635742,4.6580663,5.6206064,2.2297575,2.1480696,4.747879,4.1412582,1.6363578,3.444091,3
12.766808,11.240781,4.282761,6.840717,4.440418,5.974572,5.5149274,5.02101,4.1113353,4.957906,6.3991427,3.9572694,4.852156,6.3653145,1.9739358,1.8168808,4.648213,3.745689,1.1322279,3.2863402,3
12.732721,11.223121,4.264183,6.859367,4.510112,5.927128,5.44209,4.9685655,4.057106,4.9924917,6.519021,3.937446,4.7566347,6.28389,2.0198858,1.8392538,4.707179,3.8258936,1.1469667,3.4229336,3
12.859588,9.632121,4.077466,6.641956,4.8993363,5.2966013,4.997602,5.4333525,4.0398045,4.87546,6.793177,5.0295696,4.3607264,5.4816732,1.8829216,1.8065258,4.825211,4.331654,1.0244545,3.0376244,3
12.797806,11.918779,4.6985474,5.8662558,4.2392793,6.6574254,5.7209516,5.5330863,5.4438424,4.8812537,6.0875025,3.451571,5.6968455,7.0038095,2.7285626,2.6846178,4.3582525,3.5719318,2.270987,3.7767901,0
12.904934,11.09075,4.489917,6.7829022,5.2358837,4.884591,5.0848575,4.406289,2.848102,5.1576242,6.6527867,4.4650807,4.2142906,5.485698,1.9860473,1.7798724,4.970193,4.233382,1.4899677,3.5867913,3
12.741533,11.88679,4.3822956,6.859097,4.2313805,6.325461,5.709873,4.9578376,4.3365006,4.97721,6.2410154,3.5154407,5.082175,6.7836566,2.0606563,1.8753437,4.5416427,3.497913,1.2144021,3.4395761,0
12.94882,10.6613245,4.4807715,6.34633,4.664785,5.4928555,5.5247736,5.074949,3.804782,4.9078445,6.1113386,4.536763,5.049141,6.0045404,2.0136719,1.9876512,4.611121,3.839186,1.6713867,2.9385645,3
-5.050872,4.397349,3.230937,1.8848518,5.7087097,5.21463,3.2348783,5.895904,5.4841385,3.957633,8.133002,1.5502981,7.4695544,8.699704,5.475238,4.1447544,3.4671912,1.698824,4.393927,4.810795,2
13.09435,10.70889,4.26505,6.5921483,4.561472,5.8536334,5.24411,5.8414636,4.8317122,4.659295,6.306366,4.8111577,4.7751374,6.1668873,1.7997354,1.7962476,4.4356456,3.871398,0.84353364,2.706035,0
12.955351,10.464045,4.497435,6.1737905,4.6825547,5.5177155,5.491511,5.2257366,4.013606,4.8767233,6.116223,4.6230254,5.117715,5.9859695,2.1078768,2.1124206,4.5940127,3.89848,1.8150053,2.9530382,0
12.9823675,10.291455,4.299834,6.65406,4.630803,5.403,5.4635296,5.1673365,3.7168126,4.8521557,6.1562943,4.7849035,4.83058,5.908888,1.7100811,1.680525,4.623444,3.8690782,1.1432546,2.6161754,3
12.709265,7.302941,4.2825933,5.711284,5.0715494,4.9353895,5.0215015,5.372094,3.9598913,4.875693,6.3405795,5.2763767,4.7483363,5.539203,2.3191617,2.3621182,4.99205,4.9091597,2.2335274,3.1478584,4
12.76525,10.929872,4.260409,6.7587113,4.7925115,5.5586243,5.2182355,4.934914,3.8132148,5.03611,6.7287345,4.2640157,4.525176,5.8598123,2.0645986,1.8898683,4.8262324,4.065882,1.2705829,3.5218046,3
-5.167955,4.337732,3.1632586,1.9715194,5.5003805,5.326274,3.3706002,5.7394595,5.4338183,4.0809727,8.066151,1.3402872,7.398723,8.649125,5.7008686,4.1408896,3.2516272,1.4502784,4.332606,4.890116,2
12.680249,7.426441,4.247179,5.8102984,5.0555434,4.998988,5.002723,5.3464828,3.9847918,4.896144,6.4204235,5.1782775,4.6790295,5.5748353,2.311616,2.3260493,5.013653,4.9091024,2.1308796,3.2377853,4
12.900629,9.690506,4.0535545,6.564597,4.723438,5.5486164,5.0736446,5.7453322,4.4890776,4.767475,6.692915,5.0620236,4.549165,5.6529794,1.869011,1.8451309,4.68679,4.1952353,0.94609195,2.8437462,0
12.862542,11.326057,4.682627,5.6340957,4.464214,6.3877873,5.4842887,5.7662497,5.52308,4.8220925,6.228341,3.9334903,5.558543,6.640442,2.7768009,2.8036425,4.3984566,3.83922,2.3880267,3.7122009,0
12.740045,7.7758055,4.415893,5.7339892,5.1181717,4.818602,5.127513,5.0673337,3.5680692,4.94947,6.2246985,5.133116,4.801037,5.5447364,2.3175838,2.3403993,4.996959,4.793895,2.389601,3.1937888,4
12.81207,11.85851,4.694642,5.8558173,4.267123,6.615053,5.693024,5.5605407,5.432986,4.869343,6.096961,3.507375,5.67159,6.957771,2.7136214,2.6807723,4.359305,3.6023993,2.2587144,3.738181,0
12.981278,10.26211,4.202993,6.5741,4.7766643,5.430881,5.1709366,5.4834013,4.1555185,4.8305798,6.5481925,4.9579444,4.6169314,5.663167,1.8611768,1.8226107,4.656301,4.067319,1.0820801,2.873887,3
12.959374,10.456151,4.508655,6.0188537,4.64942,5.664986,5.4598923,5.440603,4.3886156,4.8293257,6.140808,4.6221757,5.2072845,6.0581083,2.2230382,2.2549384,4.542703,3.9151523,1.9132913,3.0148025,0
12.96569,10.5811205,4.635034,5.678823,4.616814,5.877494,5.463843,5.661804,4.8921742,4.790627,6.067924,4.496833,5.435461,6.271661,2.480184,2.5612957,4.4629498,3.9356096,2.2706523,3.2054174,0
13.034259,10.3069515,4.4983654,6.115309,4.5087147,5.6629906,5.6156116,5.47078,4.280239,4.75264,5.863927,4.7410626,5.3199377,6.1774497,1.9918181,2.0654402,4.449622,3.7608666,1.7114837,2.5891137,0
12.943374,11.197769,4.501237,6.5550747,5.0978746,4.994246,5.221126,4.6216636,3.0858564,5.1133204,6.557608,4.573765,4.527478,5.452279,2.0481598,1.9171374,4.846736,4.0574374,1.6706501,3.4047215,3
12.995693,10.711568,4.5361137,5.7643843,4.4416986,6.2615104,5.4141903,6.0928545,5.6201973,4.6621075,6.12976,4.4616866,5.4446893,6.530089,2.4434137,2.5401158,4.3314953,3.8669138,1.9102467,3.1444077,0
12.964832,10.621319,4.4211416,5.977184,4.864553,5.5983453,5.1210246,5.6739936,4.6911926,4.8461742,6.6128035,4.7966185,4.909745,5.7033935,2.3733747,2.3842845,4.607322,4.1272793,1.8496624,3.3538005,0
12.760973,11.202127,4.2838287,6.943287,4.7181163,5.6139727,5.3347335,4.750001,3.6199546,5.0598445,6.6123753,4.0717335,4.534129,6.019226,1.9615058,1.7511374,4.810023,3.939328,1.1428226,3.4700966,3
12.956181,10.961771,4.644106,5.613921,4.6965013,5.9918237,5.2895308,5.8046894,5.246384,4.8056965,6.314596,4.389432,5.3307004,6.2338743,2.6617727,2.7153268,4.4571996,4.01576,2.3256912,3.5552397,0
12.538638,11.372291,4.2031527,7.100227,4.288327,6.266347,5.605974,4.7362323,4.0640335,5.0735493,6.529511,3.3790178,4.8280883,6.652144,2.0595343,1.7933607,4.7525964,3.722983,1.0478181,3.6449878,3
12.899124,10.375331,4.2320905,6.404371,4.721621,5.6607122,5.186508,5.5732555,4.4905887,4.8404756,6.618856,4.744786,4.754542,5.799127,2.0861404,2.0439065,4.650586,4.0719023,1.3237426,3.1241453,0
12.906471,10.85248,4.578773,5.608643,4.3009157,6.577882,5.4949474,6.1965194,6.027604,4.665573,6.1056933,4.161881,5.651963,6.8218217,2.6650443,2.7590964,4.290773,3.8284252,2.12986,3.3836813,0
12.868867,10.823337,4.4222393,6.884128,5.1165156,4.8974805,5.218147,4.343376,2.7043881,5.1555214,6.547446,4.4730053,4.2894206,5.5344863,1.8620927,1.65552,4.9720173,4.1612887,1.379004,3.384051,3
12.845486,11.224863,4.469654,6.7172403,5.182662,5.1174464,5.0607195,4.543955,3.2144024,5.14052,6.7720428,4.3100405,4.2646823,5.5818114,2.1379657,1.9142344,4.951334,4.2271295,1.5558813,3.775534,3
-4.4119425,4.451389,3.3832905,1.6799545,5.5699286,5.102793,3.2797034,6.0108657,5.0486846,3.7564676,8.006586,1.7199259,7.5625515,8.224254,5.5760937,4.2052693,3.7755961,2.0216255,4.1565523,5.1944113,2
12.9228735,10.400968,4.184565,6.600398,4.8259187,5.4605436,5.0926433,5.4533677,4.179199,4.864671,6.712518,4.8574824,4.5177946,5.6214256,1.9387959,1.8722225,4.713979,4.12188,1.1021236,3.0766828,3
-4.2928023,4.3225946,3.4129171,1.9449811,5.514624,5.3563375,3.3787189,5.7655387,5.475271,4.0202374,8.135937,1.6886013,7.248288,8.499763,5.468471,4.349706,3.6662822,1.8795999,4.5343175,4.7490625,2
12.910467,10.49656,4.4600534,6.072087,4.7042255,5.763467,5.3023925,5.5169353,4.64313,4.842086,6.3429437,4.5141797,5.0401397,6.1011806,2.3138597,2.3029194,4.5899925,4.054926,1.8206421,3.291168,0
12.91907,10.732791,4.6109104,5.492138,4.7537622,5.9854035,5.201379,5.910357,5.3996086,4.804535,6.444771,4.465209,5.315253,6.149055,2.7760997,2.8417935,4.506193,4.143001,2.4320257,3.6757119,0
13.076972,10.712987,4.468763,6.167236,4.778971,5.5100536,5.281403,5.5380754,4.3641324,4.799069,6.2788715,4.8548365,4.9524345,5.8375087,2.0899184,2.1137516,4.5212646,3.9474857,1.6106422,2.9486692,0
13.004155,10.687932,4.302814,6.7817535,4.727446,5.3800693,5.3398724,5.120138,3.6915274,4.87722,6.3090444,4.7258534,4.634518,5.8575,1.7087693,1.6354809,4.6491356,3.9014037,1.0078092,2.79095,3
13.008567,10.467827,4.592664,5.554821,4.377451,6.2059803,5.5455112,6.1265054,5.5447044,4.6458936,5.9026275,4.57416,5.692898,6.527899,2.4513276,2.6193624,4.288948,3.8129725,2.143664,2.9006684,0
12.674122,7.140164,4.324116,5.562328,5.0901885,4.9458275,5.0208273,5.3655314,4.021639,4.8928137,6.3169413,5.2219815,4.817386,5.5798683,2.4416811,2.490254,5.0129366,4.9741507,2.4455514,3.2706223,4
-4.658267,4.2930536,3.1748703,2.0391626,5.598062,5.2965474,3.2583132,5.751796,5.3821936,4.03291,7.88162,1.718726,7.5192075,8.464442,5.535273,4.2118053,3.6296625,2.175291,4.5073447,4.935581,2
12.791387,11.243624,4.4782605,6.8202033,4.644685,5.4225664,5.674409,4.331583,2.9624376,5.1130066,6.133259,3.979437,4.88698,6.1269126,1.9040618,1.7356001,4.7734356,3.723359,1.5336155,3.2191794,3
12.775931,8.235095,4.2411985,6.0770645,4.9585733,5.0832376,5.0961423,5.320186,3.90356,4.8754215,6.3882194,5.125998,4.671691,5.609034,2.1176815,2.1183424,4.9063377,4.6266627,1.7931248,3.0387259,4
13.002337,10.423692,4.544347,5.629592,4.351571,6.236907,5.5416245,6.1537642,5.584059,4.631351,5.9345107,4.5819592,5.649189,6.545421,2.4034927,2.5633407,4.2932158,3.8078718,2.026702,2.8720362,0
12.83259,11.20637,4.4275537,6.882071,5.2146473,5.007139,5.055462,4.393872,2.9533443,5.1840334,6.8121996,4.317615,4.1452017,5.5085154,2.0355392,1.7809997,5.009904,4.2405896,1.4121656,3.751911,3
12.795583,8.407985,4.4522114,5.8093863,5.001935,5.023871,5.2122536,5.1312695,3.7560725,4.920027,6.158893,4.978864,4.8937225,5.724768,2.2889955,2.3087046,4.8875375,4.593621,2.2757015,3.158178,4
12.83261,8.584753,4.3519673,6.1015496,4.915783,5.033746,5.260458,5.1225257,3.6126037,4.8949223,6.1673326,5.0402675,4.804119,5.694676,2.044876,2.053337,4.853841,4.4521675,1.8690943,2.905512,4
-4.470501,4.3013644,3.2864885,1.9871927,5.601288,5.290511,3.2816367,5.7981644,5.4229116,3.991297,8.01334,1.7597157,7.421694,8.473835,5.4622126,4.275213,3.7066808,2.1370468,4.5236945,4.8797154,2
-5.167643,4.3806553,3.2629178,1.970437,5.6221414,5.203087,3.23839,5.8612094,5.5614896,4.0594506,8.213586,1.4056381,7.3644915,8.7455015,5.5248556,4.1065907,3.3062665,1.4541198,4.314259,4.890648,2
12.825275,8.48342,4.251857,5.9814315,4.9818954,5.1439695,5.032867,5.5047784,4.1600604,4.846296,6.4873385,5.197197,4.702578,5.526815,2.2006314,2.2214303,4.848062,4.599855,1.8265971,3.0858212,4
12.7247715,7.6434345,4.447886,5.4220033,5.0923266,5.003458,5.0779023,5.3646445,4.1026387,4.8987584,6.258216,5.1309333,4.967683,5.627317,2.5559547,2.6225228,4.942337,4.864229,2.6627462,3.350903,4
12.9745865,11.006325,4.47557,6.4121566,4.985685,5.112444,5.279194,4.879272,3.388219,5.0335402,6.474619,4.7041483,4.707617,5.492352,2.0556781,1.984251,4.752612,3.993343,1.6979702,3.2133207,3
12.700872,6.735433,4.3248057,5.4820366,5.1486363,4.773692,5.0006948,5.3852706,3.8884768,4.8623056,6.247901,5.442181,4.8210835,5.4525957,2.3924158,2.4769652,5.0244646,5.0467296,2.5011024,3.101177,4
12.677848,7.0623865,4.316766,5.5646386,5.1011424,4.8975687,5.0186853,5.35412,3.9541798,4.889078,6.3006706,5.271142,4.809117,5.544617,2.4174435,2.4699254,5.0179553,4.9824986,2.4415407,3.223483,4
-4.0764627,4.2867575,3.411281,2.03753,5.3336554,5.512829,3.5051172,5.56572,5.452341,4.1703377,7.9826756,1.6146244,7.1612306,8.409643,5.6042514,4.406528,3.5845342,1.8091363,4.592794,4.683031,2
12.882532,9.859009,4.4973464,6.4390364,5.0970864,4.8105464,5.283344,4.5294423,2.8542008,5.0697875,6.2552214,4.7366443,4.5736766,5.568979,1.9695525,1.8696054,4.9297566,4.285458,1.8069997,3.1617162,3
13.076773,10.546878,4.2605395,6.518532,4.657886,5.777587,5.142802,5.8502483,4.8554316,4.6853414,6.4096355,4.8639593,4.699517,6.0504775,1.8892359,1.8728391,4.480553,3.9998543,0.93715554,2.8509054,0
12.704579,7.6695566,4.368109,5.667472,5.0661936,4.98237,5.0829544,5.255804,3.9167335,4.9191785,6.302444,5.097427,4.8277698,5.6213956,2.4056199,2.43369,4.980587,4.839653,2.3878796,3.2871432,4
12.674762,6.947081,4.2366776,5.661358,5.100064,4.9246335,4.9483023,5.455191,4.0633636,4.865904,6.4100137,5.34076,4.700865,5.5002456,2.3569515,2.4049127,5.030485,5.030511,2.2426798,3.194764,4
12.803891,11.904285,4.6952868,5.863713,4.252016,6.6407204,5.7088747,5.5428343,5.4371634,4.8768663,6.0921493,3.4673877,5.6843433,6.987079,2.720417,2.6811888,4.3600197,3.5848284,2.2641807,3.7612188,0
12.760579,7.9626107,4.402233,5.589479,4.9905605,5.141201,5.118442,5.441219,4.2169104,4.863461,6.2580676,5.0851674,4.954602,5.718909,2.4382224,2.4985943,4.877202,4.730213,2.3931026,3.2317288,4
-4.8894625,4.381115,3.357551,1.8019667,5.7965565,5.1861343,3.2407677,5.9726686,5.6152906,3.886945,8.37292,1.5896332,7.355886,8.802218,5.3162885,4.1929436,3.5565631,1.6503986,4.4223685,4.6900263,2
12.960945,10.276878,4.166394,6.517899,4.4020486,5.9915047,5.3692665,5.8799477,4.905296,4.674968,6.317101,4.7504706,4.9603353,6.191022,1.862901,1.8739471,4.460165,3.843757,0.9531483,2.6602557,0
12.946506,11.266041,4.5350714,6.7304163,5.080887,5.0921974,5.2184787,4.529795,3.086581,5.078299,6.4544287,4.3866544,4.41885,5.715503,1.9712571,1.7926332,4.841802,4.0660048,1.4906712,3.430785,3
13.090648,10.382506,4.333436,6.217144,4.404184,5.8796587,5.5046096,5.9372835,4.831126,4.625742,6.0459447,4.9395895,5.2475243,6.135926,1.8912355,1.9949626,4.342781,3.6978197,1.2945658,2.3954237,0
-4.863282,4.294188,3.138962,2.1740637,5.3977365,5.3519616,3.308699,5.6238694,5.3722,4.211082,7.8049417,1.4991783,7.4406614,8.442473,5.7293234,4.1641874,3.3643515,1.8633718,4.4194164,5.0403085,2
12.995191,10.7146,4.5445585,5.7053337,4.399277,6.3441358,5.433992,6.1713467,5.7694073,4.63941,6.098483,4.438701,5.5156345,6.5990496,2.478189,2.590583,4.301705,3.849562,1.9496648,3.1389315,0
12.792532,10.987826,4.3650384,6.816677,5.111564,5.135795,5.080644,4.5428386,3.1768703,5.1491866,6.8150415,4.3281345,4.243688,5.5731053,2.065954,1.8361391,4.980539,4.237998,1.4113299,3.7097683,3
12.922885,11.248243,4.5055537,6.5001693,5.055094,5.143863,5.2146444,4.7223063,3.3337731,5.089298,6.576967,4.480572,4.5755744,5.5644526,2.130278,1.996871,4.8192472,4.05424,1.7118876,3.4914205,3
12.924977,10.827639,4.093829,6.85322,4.150872,6.4188905,5.46965,5.909659,5.18701,4.6465125,6.2910876,4.3788595,4.97439,6.6027074,1.762501,1.7114261,4.384424,3.6414537,0.5053816,2.6825829,0
12.800312,11.01835,4.2950516,6.9817643,4.752163,5.370537,5.40271,4.5882244,3.1941137,5.0813093,6.48832,4.241571,4.5389314,5.8772855,1.8205458,1.6318306,4.8350363,3.9124591,1.1384903,3.2439537,3
12.931828,10.61234,4.557723,6.295694,4.81988,5.349425,5.4473605,4.894469,3.620825,4.9665966,6.144483,4.484567,4.943396,5.95355,2.105431,2.0458841,4.6957617,3.9750974,1.8483287,3.149744,3
12.942736,10.243812,4.151841,6.437343,4.311431,6.1422105,5.4090447,6.018198,5.148327,4.642289,6.2992883,4.7180867,5.0814695,6.26783,1.9229189,1.9531094,4.4116697,3.799437,0.9935436,2.641049,0
13.045018,10.198279,4.432271,6.14508,4.443487,5.731884,5.61782,5.6236143,4.4314885,4.7026925,5.876829,4.834024,5.334179,6.1749454,1.9318848,2.0244622,4.4122577,3.7291367,1.5663999,2.4533467,0
