UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20
12.683824,12.608098,5.0955973,3.2193892,5.8274293,5.866592,5.988145,7.067067,3.3855283,3.403195,6.9595957,4.126733,3.5539765,2.835161,3.0464838,3.2252023,6.1503234,4.9306417,-0.6162151,1.2900581
12.402273,8.448562,4.9235845,3.3135905,5.923835,5.006988,5.8661776,5.670034,1.8396311,3.66067,6.633505,4.9315925,3.6454072,3.5362363,2.921261,3.175844,6.503823,5.859282,1.4847516,2.3113706
12.536145,8.976097,4.963196,3.2252417,5.8754663,5.069883,5.9056096,5.7001176,2.008949,3.7228982,6.6441684,4.854274,3.796373,3.4730499,2.9934282,3.1985798,6.4448876,5.632158,1.5313269,2.3600698
12.773083,12.211164,4.9333525,3.393324,5.64187,6.0936685,5.671978,6.5191545,3.7157261,3.5231755,7.2676253,3.9709961,4.186051,3.5044887,3.5411758,3.8158748,5.955278,4.526262,0.9189545,2.4569018
12.760734,12.412513,5.0473356,3.185455,5.8593307,5.8561997,5.906914,6.70094,2.9548583,3.3760548,7.16903,4.1382446,3.7080364,2.7948363,3.289761,3.5251985,6.3068113,4.824982,-0.0022376564,1.756215
12.4197,8.545228,4.920901,3.3315268,5.9016795,5.0064015,5.88029,5.6419096,1.8561857,3.6925383,6.617122,4.88735,3.6741087,3.5413585,2.9180121,3.1568537,6.499992,5.79499,1.4823273,2.3361251
12.955107,12.336081,5.2246485,2.7679918,5.820148,5.2989073,6.3753285,6.4995766,2.317446,3.7987988,6.536782,4.462388,3.7939782,2.3948212,2.9642196,2.8385358,6.4330387,4.907832,-0.026116734,1.3713095
12.784245,12.66092,4.9635973,3.4392402,5.8090158,5.398679,6.1476226,5.7490516,1.4725442,3.6586456,6.993412,3.8226595,3.6594465,2.5322297,2.9628987,3.017264,6.7309537,4.491746,0.069932885,1.8743616
13.054473,12.389324,5.2033496,2.7951028,5.780751,5.2136464,6.3713093,6.1176295,2.025789,3.8994195,6.56658,4.3879614,3.9518905,2.4365115,2.981054,2.8398664,6.4972553,4.6917973,0.41645655,1.6672246
-4.0583754,5.627983,5.0068116,6.19065,4.2890687,3.3773015,-0.3806773,5.3974624,6.842454,4.7675653,6.861747,2.7489293,8.276534,8.198164,5.7269144,4.420054,3.368852,3.170744,4.8489695,5.7442408
12.79506,12.371009,4.9601736,3.358035,5.633154,6.116249,5.700406,6.60835,3.8396707,3.537373,7.236797,3.9712517,4.1968894,3.472439,3.527171,3.7785523,5.9132457,4.4885445,0.832202,2.380304
12.454448,8.686097,4.9390907,3.2851522,5.90585,4.9976945,5.9054456,5.655486,1.8249346,3.6975684,6.6144896,4.890469,3.6800363,3.4725707,2.914558,3.1365206,6.5087795,5.76516,1.4466218,2.2959795
12.868432,12.45698,5.1960464,2.8571544,5.7777805,5.615358,6.222306,6.9216237,3.089717,3.6704216,6.675064,4.390325,3.8222425,2.6390815,3.1179075,3.0839295,6.195721,4.9247704,-0.19141686,1.3694835
13.027391,12.736149,5.1371894,2.9811904,5.9280887,5.2265673,6.261523,5.8493986,1.3791213,3.6539936,6.9031806,4.1851506,3.6580427,2.1684902,2.915479,2.937768,6.797021,4.584807,0.1643656,1.6630255
12.746345,12.375291,5.0631547,3.2019427,5.614754,6.1919413,5.7746706,7.255022,4.6597433,3.538303,6.9894586,4.1646066,4.1123796,3.5406,3.4044504,3.5936182,5.6341987,4.7365613,0.30845046,1.8828661
12.839906,12.297743,4.9827976,3.2880743,5.5943875,6.0425034,5.746682,6.5676045,3.8397667,3.6387794,7.126574,4.029735,4.2831974,3.5018523,3.502565,3.7008376,5.875995,4.4802494,0.98195595,2.410029
12.914043,12.528415,5.2149734,2.8670986,5.698028,5.6381226,6.2092314,6.9465384,3.4821744,3.7719743,6.578083,4.3735766,3.9550538,2.8495414,3.0574188,2.994087,6.0199814,4.8237643,-0.0315585,1.4091932
13.020993,13.167366,5.0532084,3.1397266,5.801707,5.401653,6.2341375,5.7398834,1.4950551,3.74162,6.9999733,3.9025922,3.8884182,2.3163388,3.1285782,3.1052892,6.7259417,4.2641406,0.3689105,1.975045
12.800602,12.933639,4.9001126,3.6308541,5.840544,5.451429,6.018512,5.4665694,1.2382686,3.557854,7.2325983,3.6225405,3.6109397,2.5448086,2.9489124,3.1182258,6.8329535,4.270507,0.17974398,2.0717285
12.956141,13.00767,4.980321,3.3497593,5.8420043,5.3965726,6.111896,5.491359,1.232286,3.6427877,7.162175,3.7904537,3.7794738,2.3984673,3.0686324,3.1584764,6.8275304,4.236891,0.44904765,2.121859
12.997605,13.181608,4.989096,3.3941078,5.7919908,5.367461,6.1298833,5.4170604,1.2845576,3.7168775,7.1028304,3.721016,3.832398,2.4565585,2.9785635,3.0383663,6.7851324,4.118591,0.4692986,2.1244075
12.838722,12.625549,5.1791935,2.9955716,5.784237,5.73488,6.1046734,7.016624,3.4048824,3.5736427,6.774466,4.276225,3.7373083,2.792283,3.0254297,3.0923853,6.096493,4.8742194,-0.34314266,1.3060955
12.975098,12.965019,4.9827414,3.289392,5.791381,5.589344,6.0134788,5.7212954,1.8239331,3.6229827,7.2244153,3.8381166,3.9568648,2.6038747,3.2680461,3.3897736,6.62837,4.2255588,0.6827215,2.2817452
12.878254,12.355328,5.12697,2.9409,5.9167123,5.473492,6.178163,6.392971,2.0735028,3.541658,6.926829,4.313249,3.6647034,2.354871,3.1436265,3.2071571,6.5894313,4.880241,0.0033414334,1.5955834
12.435569,11.651093,4.9417605,3.4864867,5.9621024,5.735831,5.870341,6.6402864,2.441094,3.228856,7.156437,4.1309104,3.2789063,2.8117628,3.0733597,3.388464,6.495488,5.229485,-0.5086469,1.5194602
12.722571,12.645437,5.0439944,3.2998402,5.7901683,5.4222736,6.266269,6.267882,2.0082712,3.6969917,6.7440596,3.9764097,3.5809948,2.518099,2.873104,2.8359644,6.5474353,4.728644,-0.43542376,1.4253991
12.851451,12.532133,5.0039744,3.276793,5.6278186,6.078784,5.7733383,6.6365137,3.8448567,3.5880072,7.167895,4.001862,4.2283106,3.3790865,3.5002043,3.6973498,5.909738,4.4376254,0.79644835,2.3065968
12.818061,13.140681,4.975982,3.4581861,5.757262,5.568478,6.11424,5.9573507,1.938344,3.648994,7.0363827,3.7089922,3.7282732,2.608684,3.0055978,3.0659456,6.5755863,4.330603,-0.05813037,1.829543
12.843309,12.644718,5.0814376,3.1086652,5.8522954,5.7267394,6.0242486,6.5578094,2.6575243,3.4733143,7.0741134,4.1312194,3.7329388,2.6251953,3.2179391,3.3674824,6.3923063,4.7249312,-0.012471793,1.7004647
12.649203,12.410464,5.01166,3.3633478,5.7835345,5.683916,6.0598235,6.5628734,2.647166,3.5398703,6.9203167,3.996074,3.6154766,2.807959,3.0400054,3.1445587,6.35746,4.832917,-0.34926352,1.5522928
-3.6710207,5.7191186,4.97587,6.2751403,4.2607155,3.0493298,-0.5437267,5.321684,7.005244,4.859131,6.4362006,2.5374417,8.252002,7.8592515,5.976205,4.3939342,3.8240557,3.372018,4.9078345,5.4324656
12.528405,10.303595,4.986611,3.2897246,5.890858,5.3146515,5.954133,6.1588726,2.2614617,3.5671742,6.767355,4.5520477,3.5803225,3.143401,2.9497864,3.1516821,6.436439,5.42796,0.5565519,1.882535
12.896712,12.205065,5.2037563,2.8207498,5.8775234,5.314571,6.320912,6.514194,2.2384918,3.6974592,6.6188855,4.4704986,3.670605,2.3745124,2.9492493,2.8928502,6.4868464,5.000419,-0.13347854,1.3349793
-3.9673789,5.5426583,5.064933,6.1575594,4.2743607,3.3670404,-0.33696947,5.5312595,6.834336,4.7988353,6.92935,2.6385741,8.099296,8.240912,5.7830744,4.4527645,3.2876134,3.173952,4.729831,5.9881897
12.803327,12.568462,4.973831,3.350146,5.792995,5.7059436,5.9575443,6.1298532,2.3068323,3.530542,7.172363,3.9188883,3.8254898,2.7842705,3.2505858,3.4188082,6.476487,4.5326724,0.331092,2.0625455
12.7446,13.24612,5.0104933,3.5053363,5.5476832,5.593515,6.2738934,6.3182487,2.7058914,3.928098,6.6160417,3.6560884,3.8925073,2.9212544,2.8579364,2.7106202,6.221474,4.3338723,-0.3473872,1.559209
12.716565,13.25575,4.9598017,3.6250758,5.558234,5.584613,6.2318053,6.1349235,2.4694963,3.8996336,6.7057085,3.554457,3.8557305,2.925553,2.8535662,2.742554,6.307833,4.267051,-0.30179903,1.6694534
12.528263,11.660369,4.9458127,3.4385097,5.9825974,5.5274262,5.9611135,6.2377243,1.833958,3.3243196,7.123645,4.132791,3.3139293,2.6276097,3.0202994,3.279881,6.6941814,5.116221,-0.2613539,1.6438508
12.757248,13.420438,4.970075,3.6187093,5.2658706,6.2478576,5.889359,6.8548875,4.7971034,4.001904,6.783815,3.5293756,4.555894,3.9479578,3.3383865,3.2523923,5.421025,3.9496205,0.5551978,2.2265446
13.052065,13.219966,5.0268173,3.2589417,5.853248,5.321279,6.163996,5.4306517,1.1444666,3.6840873,7.1202483,3.8224742,3.7901375,2.2835472,2.9925559,3.0517414,6.851976,4.1511307,0.45551243,2.0584896
12.782686,13.800769,5.0189962,3.5912163,5.373789,5.6586905,6.355398,6.3991375,3.234322,4.1465764,6.431157,3.445413,4.1130657,3.1278224,2.7812564,2.5046396,5.97876,4.0165186,-0.39724743,1.519918
13.01267,12.67019,5.168543,2.894774,5.720837,5.4558473,6.2741556,6.347896,2.5323539,3.844423,6.6774807,4.2467017,4.0237093,2.6077628,3.1119359,3.0116568,6.333825,4.593428,0.33408338,1.7226351
-4.2249637,5.8323183,5.043603,6.4783177,4.2124386,3.0559292,-0.9934859,5.7110057,7.4047236,4.774798,6.8381467,2.8699064,8.368127,8.531117,6.0274787,4.5151815,3.3134627,3.289306,4.6632195,5.589471
12.711311,12.681298,5.1016817,3.188105,5.897887,5.8025045,6.0017385,6.9598417,3.0603487,3.347802,7.022946,4.139185,3.457678,2.6552916,3.0191956,3.2225034,6.2849174,4.926806,-0.6703759,1.254242
12.964542,12.410777,5.14716,2.9306455,5.7276073,5.551406,6.165032,6.4482274,2.7880933,3.7657304,6.756969,4.285932,4.025718,2.7686093,3.1762986,3.155406,6.2567344,4.6862073,0.42514694,1.8045468
12.893927,12.421177,5.1758275,2.8938737,5.8612423,5.362212,6.3057837,6.461643,2.1902761,3.68842,6.6824536,4.351173,3.67904,2.368077,2.9733336,2.9240606,6.5058384,4.892405,-0.16469924,1.3829263
12.4543,9.32462,4.9416122,3.3340268,5.896041,5.1548996,5.9020443,5.8727894,2.0353494,3.6264496,6.6985383,4.725027,3.625942,3.3764114,2.9376497,3.166166,6.4689302,5.638866,1.0586585,2.1427398
12.716416,12.722792,4.9300036,3.524592,5.7324324,5.6150727,6.0613747,5.994005,2.0846195,3.6509678,7.0334024,3.744859,3.7667427,2.7918384,3.0951548,3.1699264,6.5070806,4.447372,0.08402793,1.9487958
-4.088413,5.749571,5.125387,6.4128485,4.208675,2.9805682,-0.9939154,5.8606625,7.435653,4.8186064,6.8485785,2.6562824,8.157119,8.529989,6.166543,4.529158,3.2774029,3.3152416,4.526153,5.911177
12.418738,9.472753,4.9185495,3.4139018,5.885994,5.1687174,5.903206,5.8698044,1.9999588,3.6177852,6.707838,4.640134,3.577923,3.3653662,2.899471,3.1251059,6.485892,5.601576,0.9156882,2.0997877
12.485741,11.655585,4.968005,3.4029076,5.9694896,5.6431165,5.938486,6.557102,2.282121,3.28282,7.0964055,4.188909,3.3047512,2.7064712,3.0563536,3.3250375,6.5530686,5.2194524,-0.4414346,1.5120603
12.767659,12.893444,4.9566083,3.5171974,5.4099574,6.2393317,5.767373,6.8228397,4.5627985,3.7737746,7.0086894,3.733709,4.4242806,3.8055668,3.4542701,3.5429022,5.5765142,4.206031,0.71913093,2.3273265
12.640956,9.746635,5.0007586,3.174171,5.863417,5.0687313,6.0112085,5.7105784,1.8708972,3.757234,6.639807,4.7128286,3.793139,3.2120464,2.95392,3.0880373,6.509317,5.402333,1.2621582,2.2117064
12.757664,13.405532,4.971019,3.611621,5.274375,6.240775,5.8900924,6.852481,4.7776375,3.9921067,6.7893667,3.5391333,4.5446334,3.9333851,3.336764,3.257226,5.4325976,3.961956,0.54772145,2.2191973
12.737828,12.20192,5.06233,3.130514,5.9503164,5.575412,6.0630984,6.4736977,2.1706238,3.403284,7.045949,4.2192254,3.5003977,2.475558,3.1159878,3.2880166,6.58159,4.9840407,-0.22548527,1.551738
12.926812,12.349732,5.133888,2.9673493,5.7158937,5.6628757,6.087609,6.5901685,3.0988023,3.7134106,6.8103857,4.2840242,4.038651,2.9011633,3.22835,3.2560189,6.1571817,4.717178,0.427214,1.8313695
12.930284,12.339063,5.114797,3.0046098,5.639787,5.89136,5.936637,6.7678723,3.8367288,3.7022076,6.8960443,4.271333,4.2360215,3.2445502,3.3856726,3.4666982,5.886207,4.618056,0.73812073,2.055552
12.992762,12.350087,5.2340984,2.733999,5.744935,5.562549,6.216179,6.79629,3.1759498,3.7623687,6.6306877,4.488249,4.010341,2.730652,3.1545942,3.1014357,6.1337037,4.8516083,0.25434968,1.5599871
13.068594,13.111381,5.0624785,3.0856538,5.8282943,5.4109836,6.1893067,5.69566,1.4808174,3.7055357,7.0707355,3.9553623,3.924838,2.3089976,3.1877663,3.2044063,6.742444,4.2573786,0.54794574,2.080202
12.74521,12.457176,5.0545974,3.2394936,5.648056,6.141665,5.792207,7.135317,4.3770165,3.5159538,7.0259037,4.115845,4.038918,3.4291785,3.359948,3.5572913,5.7440953,4.706352,0.23064275,1.8615927
12.755876,12.250378,4.981601,3.290184,5.800863,5.8932233,5.825042,6.4841127,2.9397151,3.4213595,7.2463446,4.0564933,3.8642027,2.9908726,3.4032223,3.6623843,6.2838225,4.716344,0.4071981,2.0946136
12.801835,13.278982,4.9713,3.5453181,5.644243,5.4798613,6.2351155,5.884875,1.9669114,3.8470755,6.8126016,3.5991938,3.8104875,2.703927,2.8645396,2.7885797,6.5067143,4.227336,-0.13976564,1.7595284
12.840715,12.478866,5.0067797,3.2778404,5.6042385,6.0964513,5.7650843,6.6815457,3.9829798,3.6122253,7.1336775,4.021185,4.2629313,3.453621,3.503617,3.6886883,5.846016,4.447747,0.83971775,2.316789
12.611936,13.552654,4.8733373,3.959923,5.288402,5.517789,6.3810205,5.9903126,2.6834707,4.261364,6.373386,3.1979294,4.0545063,3.2972634,2.6358018,2.3215392,6.1361604,3.9750557,-0.44074947,1.6943251
12.685387,12.25743,5.003788,3.3160796,5.82187,5.714625,5.9813285,6.489612,2.6028054,3.4771783,7.0441437,4.0577726,3.6606996,2.8164003,3.155851,3.32467,6.3876476,4.840452,-0.076775566,1.733841
12.679626,12.547048,4.996682,3.4072282,5.526573,6.302136,5.7205267,7.231573,4.916843,3.579887,7.0172396,3.9588106,4.182049,3.757356,3.4098928,3.5944881,5.531195,4.577873,0.31259587,1.9959574
13.047126,13.039276,5.065544,3.1629443,5.8526673,5.1783304,6.2852674,5.457182,1.0024658,3.7697225,6.9331822,3.933299,3.7597377,2.194672,2.9022002,2.8741422,6.8866243,4.285259,0.34320202,1.8967305
12.978024,13.219455,4.9722676,3.4421413,5.790839,5.438073,6.074821,5.459073,1.3988441,3.6712375,7.1681867,3.6820738,3.827408,2.510815,3.0079932,3.1069844,6.7558885,4.102035,0.45857248,2.15816
-3.766866,5.748822,4.990123,6.292647,4.268637,3.0641131,-0.561848,5.29878,6.9979873,4.8350086,6.4990478,2.5982172,8.332152,7.908424,5.920584,4.383206,3.7913206,3.3105679,4.921021,5.3948274
12.655255,12.322146,4.9729843,3.3806186,5.899931,5.6656694,5.9745607,6.3198466,2.1705728,3.3938644,7.1562266,4.012065,3.5206063,2.635828,3.1353903,3.3425357,6.5673265,4.818908,-0.1675457,1.7326262
-3.616993,5.574605,5.0156865,6.525405,4.207695,3.2232018,-0.4132021,5.6164026,7.0884976,4.7979302,6.7361255,2.9983058,8.155681,8.450852,5.803241,4.5281987,3.3574889,3.3115249,4.782777,5.502724
12.817663,12.335095,5.041243,3.23358,5.7011204,5.775181,5.9508195,6.500349,3.1739216,3.6326625,6.9584494,4.086266,3.9746478,3.104291,3.2110221,3.3357453,6.1330514,4.647107,0.40207806,1.9534054
12.789406,12.239998,4.9646406,3.326484,5.620877,6.1554155,5.669748,6.688873,4.0355916,3.535368,7.2278047,4.0300126,4.244148,3.563424,3.5733278,3.8333788,5.8370757,4.5371294,0.9212886,2.4173837
12.917909,12.537751,5.124543,2.9725027,5.847472,5.725385,6.0212526,6.609597,2.8403156,3.5033429,7.0426,4.2550282,3.840053,2.6620722,3.2747605,3.416339,6.323797,4.744514,0.2128226,1.7622517
12.886831,12.7835,5.1300397,3.0403254,5.866839,5.415554,6.2623625,6.32585,2.0281641,3.6376262,6.8167806,4.154472,3.626646,2.329711,2.955293,2.9489002,6.5746093,4.7130103,-0.25372633,1.4335183
12.840114,12.267212,5.1427054,2.9667351,5.6407304,6.0861053,5.8774147,7.268268,4.523319,3.6024277,6.8784075,4.3736973,4.1802955,3.3740494,3.4389186,3.551347,5.6663904,4.803625,0.44635093,1.8366328
12.436288,9.096968,4.932216,3.3539379,5.859686,5.1487923,5.879438,5.8440413,2.135462,3.6720562,6.6518397,4.762878,3.6953776,3.5272067,2.942623,3.165803,6.3944945,5.6737933,1.2252632,2.2352939
-4.115013,5.6849413,5.0182233,6.3098283,4.2793555,3.2877402,-0.5469724,5.4562836,7.0031705,4.7555556,6.849721,2.8480153,8.34569,8.319098,5.782048,4.4279675,3.363855,3.185664,4.8357596,5.619216
13.11589,13.427754,5.151813,3.0460062,5.5733576,5.186127,6.534727,5.8028073,1.8840677,4.201984,6.403773,3.9032066,4.1555586,2.489077,2.8336446,2.484138,6.459528,4.1235914,0.3383175,1.7224541
12.528343,10.261141,4.9787073,3.29711,5.916109,5.2395315,5.9848995,6.020963,1.9666128,3.5735023,6.7717276,4.5474844,3.542381,3.0512276,2.9292917,3.121801,6.5393763,5.4305553,0.56348664,1.8980122
12.79476,12.228271,5.134147,2.9950864,5.655886,6.076036,5.8830833,7.3195896,4.510405,3.573949,6.8660426,4.3676786,4.098236,3.3632762,3.3906868,3.5158763,5.681393,4.8723235,0.30048496,1.7502937
12.9560375,13.225412,4.9586296,3.4718404,5.8221235,5.3669786,6.111879,5.357969,1.1033951,3.6608772,7.169213,3.6520252,3.7371285,2.4006305,2.9522073,3.0447917,6.8655076,4.1165824,0.34106958,2.1025915
12.718038,10.318257,5.0357766,3.123792,5.8243017,5.1763277,6.0376706,5.8741055,2.1303144,3.7707634,6.650299,4.6231527,3.8609843,3.1580257,2.9873326,3.0892634,6.4232173,5.238379,1.1076813,2.1320932
12.719897,10.637134,5.0752573,3.0556233,5.8808317,5.1386666,6.1332455,6.001581,1.9467849,3.7257059,6.6244926,4.6266503,3.7072315,2.8799567,2.9212039,2.9888096,6.5233836,5.279902,0.6912369,1.849265
-3.9538825,5.6537633,5.009441,6.40789,4.2702894,3.2668755,-0.49577418,5.4585624,7.0275345,4.7557693,6.7853594,2.951818,8.333222,8.361967,5.761581,4.43714,3.3927834,3.2157845,4.8717346,5.482335
-4.0953903,5.8587155,4.9724765,6.45801,4.162565,3.0843456,-1.0520457,5.8289185,7.5316257,4.7926984,6.754185,2.8555567,8.242214,8.610568,6.1557093,4.5994067,3.2211475,3.4246588,4.583874,5.720318
12.547719,10.372732,4.9833474,3.265715,5.9218125,5.355957,5.933835,6.147705,2.172003,3.512073,6.8638196,4.5379367,3.5774145,3.0639462,3.03739,3.2673886,6.491138,5.4099193,0.57586,1.9368542
12.567585,9.502063,4.9608808,3.2534595,5.8332543,5.254522,5.864457,5.8681755,2.3433285,3.6865954,6.7361984,4.7142344,3.8637016,3.496632,3.0816844,3.296773,6.338509,5.466038,1.4101838,2.3626785
13.01688,12.855698,5.084567,3.0058374,5.8338513,5.5036182,6.161899,6.0091996,1.8703383,3.6534264,7.0430384,4.0858564,3.9188712,2.3865275,3.266139,3.2990668,6.6260777,4.452993,0.46455207,1.9877571
12.428935,8.692607,4.936698,3.296546,5.919184,5.05364,5.8757963,5.7369447,1.9220984,3.6498616,6.6551414,4.889705,3.652924,3.4890172,2.9418447,3.189463,6.48637,5.7999887,1.3851036,2.2730036
12.4578,9.065555,4.945474,3.3099163,5.8778305,5.116984,5.8974276,5.8170843,2.0536518,3.6730063,6.6489406,4.796293,3.6893911,3.4741466,2.9430227,3.1615899,6.429063,5.6857996,1.2475644,2.2270772
-3.4015872,5.4441743,5.0344353,6.433722,4.192277,3.3188713,-0.1719187,5.682206,6.9351444,4.830271,6.788809,2.9014368,7.945824,8.419031,5.770366,4.5670795,3.274826,3.3201184,4.7107353,5.7553606
13.062323,12.113223,5.1390495,2.9242256,5.868141,5.0643144,6.29285,5.5946746,1.2924625,3.8334084,6.7383513,4.338899,3.8589687,2.3657393,2.9243624,2.882243,6.7564673,4.632993,0.7377152,1.923776
12.666003,12.433592,5.060024,3.2596445,5.9110875,5.8012013,5.946577,6.8485713,2.9354026,3.31375,7.0863857,4.1214733,3.4449334,2.7221246,3.0534184,3.3008347,6.331525,4.974754,-0.54195064,1.3805354
12.542223,9.648653,4.9551473,3.3027928,5.8414197,5.1775746,5.9293985,5.817506,2.095819,3.7033153,6.6871986,4.651271,3.7626317,3.3806684,2.9739518,3.1579404,6.425201,5.454506,1.1800668,2.231704
12.352546,8.928273,4.899019,3.4194357,5.925191,5.1331573,5.84465,5.8379574,1.9819826,3.5737367,6.714398,4.7690716,3.537061,3.4705505,2.910547,3.187991,6.496004,5.786313,1.0885006,2.1646903
12.757242,13.420572,4.9700527,3.6187963,5.2658215,6.2479086,5.8893385,6.8548326,4.797118,4.001951,6.7838254,3.5292702,4.555958,3.9480307,3.338411,3.2523859,5.42099,3.9495075,0.5552687,2.2266438
12.550454,9.823962,4.9661264,3.276526,5.8328547,5.320269,5.877662,6.031429,2.4712644,3.6483662,6.751215,4.6434035,3.7957764,3.4253275,3.0617654,3.2741652,6.3240566,5.434288,1.1239986,2.212421
-4.0284805,5.8420444,4.961246,6.6434703,4.1879926,3.0846958,-0.96801406,5.700671,7.5132623,4.7503963,6.7031837,3.1395104,8.403145,8.680041,5.999092,4.5510273,3.299985,3.3773928,4.7513185,5.3386016
12.611243,12.28298,5.0759583,3.233525,5.8060346,5.7619586,6.06218,7.0053635,3.1690555,3.4800804,6.8332763,4.1765604,3.5460157,2.8351715,3.0269916,3.1367486,6.2001734,5.055914,-0.6283835,1.2763289
13.077283,13.3028965,5.0784397,3.192314,5.818604,5.3474903,6.1982107,5.638262,1.493423,3.7275028,7.0073233,3.8733857,3.8313808,2.3423405,2.9490712,2.9696355,6.7223177,4.182964,0.36312887,1.9210309
12.802898,12.283304,5.205696,2.8259325,5.8254757,5.7432594,6.1371994,7.218309,3.4130764,3.5290868,6.753331,4.4879503,3.7319758,2.682338,3.184192,3.2342536,6.1228294,5.10771,-0.3480663,1.272758
-4.1160846,5.686462,5.0325775,6.204701,4.234594,3.2747087,-0.64513886,5.653821,7.093556,4.796604,6.9042597,2.6536043,8.154737,8.363006,5.94802,4.5079875,3.2301898,3.255114,4.641777,5.9837756
12.727152,12.455367,5.050301,3.2594965,5.626754,6.183504,5.7741137,7.219912,4.554897,3.517779,7.0132046,4.1028438,4.052236,3.5042458,3.3599625,3.5631099,5.678522,4.7185574,0.19901128,1.8407829
12.8574915,13.050282,4.9372168,3.541166,5.7574472,5.425158,6.1155033,5.5222063,1.4232415,3.7108362,7.069196,3.6402466,3.7654226,2.5927048,2.9554906,3.0151486,6.7245827,4.201606,0.25463194,2.0539122
13.033119,13.131078,5.0425196,3.1814175,5.785233,5.4951377,6.131851,5.768823,1.7499433,3.7001176,7.0835457,3.88648,3.948953,2.4722748,3.1740882,3.215613,6.6401033,4.2260947,0.5270145,2.099628
12.517079,12.954279,5.047087,3.48497,5.6700115,5.8489113,6.135215,7.194454,3.5585334,3.587236,6.687583,3.8534894,3.503347,2.9815493,2.8117106,2.8388946,6.0395885,4.8649564,-1.2223061,0.9824229
12.899415,13.178196,5.048047,3.288707,5.711729,5.299997,6.3668303,5.8313627,1.6052549,3.8934586,6.707882,3.8129005,3.7972121,2.42231,2.8581755,2.7128594,6.6337533,4.323351,-0.07685449,1.6598934
13.066094,12.6468935,5.15103,2.9519026,5.720401,5.404557,6.220659,6.09552,2.3636472,3.854458,6.739229,4.195131,4.0600557,2.670835,3.062218,3.0081594,6.378743,4.4818254,0.5842552,1.89023
12.538851,12.171923,5.06854,3.2685168,5.7412443,5.8321786,6.0678773,7.199091,3.5020592,3.5208724,6.744615,4.183023,3.5914822,2.9850783,3.0500624,3.1233637,6.067854,5.1264215,-0.7172958,1.2280391
12.913837,12.237671,5.2341995,2.743865,5.77964,5.580271,6.219827,6.957781,3.2150953,3.6950185,6.6207614,4.5297165,3.884831,2.6881254,3.1285436,3.0926611,6.1443954,5.0029006,-0.00870243,1.3983504
